Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 114 Pet clinic,5,1500,1496,1511,2094,2094,935,2094,"0,000%","1,18708","17,72","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 189 Pet clinic,5,1149,1443,1456,1622,1622,355,1622,"0,000%","1,76741","26,38","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 188 Pet clinic,5,1073,750,1454,1923,1923,510,1923,"0,000%","1,56740","23,40","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 85 Pet clinic,5,968,1064,1514,1766,1766,219,1766,"0,000%","2,08507","31,13","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 139 Pet clinic,5,1408,958,2260,2418,2418,671,2418,"0,000%","1,33905","19,99","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 186 Pet clinic,5,1298,1370,1405,2266,2266,564,2266,"0,000%","1,35538","20,23","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 187 Pet clinic,5,1101,922,1264,2359,2359,136,2359,"0,000%","1,10132","16,44","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 194 Pet clinic,5,1113,1023,1319,1665,1665,683,1665,"0,000%","1,71174","25,55","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 177 Pet clinic,5,1109,810,970,2456,2456,652,2456,"0,000%","1,26518","18,89","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 59 Pet clinic,5,1520,1317,2073,2575,2575,787,2575,"0,000%","1,00563","15,01","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 163 Pet clinic,5,1098,1138,1535,1621,1621,377,1621,"0,000%","1,31441","19,62","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 181 Pet clinic,5,664,498,847,1474,1474,189,1474,"0,000%","1,75500","26,20","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 55 Pet clinic,5,1538,1917,1949,2360,2360,169,2360,"0,000%","1,24347","18,56","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 162 Pet clinic,5,976,1016,1052,1316,1316,666,1316,"0,000%","1,89394","28,27","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes 150 Pet clinic,5,1283,1016,1481,2202,2202,740,2202,"0,000%","1,45054","21,65","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 176 Pet clinic,5,1223,1591,1970,1982,1982,122,1982,"0,000%","1,00908","15,06","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 132 Pet clinic,5,1130,1233,1305,1803,1803,645,1803,"0,000%","1,50557","22,47","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 193 Pet clinic,5,1029,1170,1398,1421,1421,404,1421,"0,000%","1,76554","26,36","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 143 Pet clinic,5,1396,1080,2241,2607,2607,178,2607,"0,000%","1,12537","16,80","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 100 Pet clinic,5,1048,1201,1415,1639,1639,314,1639,"0,000%","1,47885","22,08","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 94 Pet clinic,5,1190,844,1911,2269,2269,127,2269,"0,000%","1,36537","20,38","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 120 Pet clinic,5,1549,1973,2208,2251,2251,415,2251,"0,000%","1,03306","15,42","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 106 Pet clinic,5,1345,1286,1870,2120,2120,638,2120,"0,000%","1,24844","18,64","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 82 Pet clinic,5,1086,1255,1314,1771,1771,379,1771,"0,000%","1,92530","28,74","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes 135 Pet clinic,5,1463,1668,1804,2290,2290,638,2290,"0,000%","1,16713","17,42","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 184 Pet clinic,5,1244,1286,1352,2443,2443,401,2443,"0,000%","1,34264","20,04","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 115 Pet clinic,5,1292,1245,1254,1720,1720,1055,1720,"0,000%","1,47885","22,08","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 117 Pet clinic,5,1337,1033,1903,2381,2381,662,2381,"0,000%","1,29032","19,26","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 109 Pet clinic,5,917,641,731,2481,2481,337,2481,"0,000%","1,43843","21,47","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 158 Pet clinic,5,1406,1089,1730,2311,2311,874,2311,"0,000%","1,26263","18,85","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 127 Pet clinic,5,837,811,1013,1333,1333,465,1333,"0,000%","1,81094","27,03","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 80 Pet clinic,5,960,1007,1174,1419,1419,472,1419,"0,000%","1,78317","26,62","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 128 Pet clinic,5,896,668,1197,1548,1548,470,1548,"0,000%","1,49076","22,25","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 155 Pet clinic,5,929,866,1184,1281,1281,571,1281,"0,000%","1,87196","27,94","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes 42 Pet clinic,5,1602,1675,1682,2337,2337,1082,2337,"0,000%","1,18175","17,64","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 25 Pet clinic,5,1553,1519,2189,2494,2494,431,2494,"0,000%","1,15101","17,18","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 157 Pet clinic,5,869,608,854,2047,2047,299,2047,"0,000%","1,43926","21,48","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 159 Pet clinic,5,1625,2054,2065,2347,2347,639,2347,"0,000%","1,00160","14,95","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 60 Pet clinic,5,1160,1207,1389,2139,2139,215,2139,"0,000%","1,43678","21,45","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 78 Pet clinic,5,1109,1191,1480,1597,1597,518,1597,"0,000%","1,63399","24,39","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 93 Pet clinic,5,1132,754,1194,2797,2797,375,2797,"0,000%","1,44844","21,62","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 68 Pet clinic,5,943,863,1145,1961,1961,206,1961,"0,000%","2,09380","31,26","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 171 Pet clinic,5,1346,1057,1470,2808,2808,681,2808,"0,000%","1,46714","21,90","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 147 Pet clinic,5,1818,1952,2041,2472,2472,1059,2472,"0,000%","1,15607","17,26","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 112 Pet clinic,5,1015,678,1575,2074,2074,124,2074,"0,000%","1,62760","24,30","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 102 Pet clinic,5,886,682,880,2095,2095,130,2095,"0,000%","1,33404","19,91","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 166 Pet clinic,5,1398,1034,1948,2909,2909,124,2909,"0,000%","1,04537","15,60","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 87 Pet clinic,5,774,718,929,1130,1130,410,1130,"0,000%","2,09293","31,24","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 161 Pet clinic,5,913,902,973,1229,1229,667,1229,"0,000%","2,38550","35,61","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes 169 Pet clinic,5,1618,1492,2018,3608,3608,285,3608,"0,000%","1,15902","17,30","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 168 Pet clinic,5,1154,867,1300,1932,1932,833,1932,"0,000%","1,95542","29,19","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 192 Pet clinic,5,1336,1300,1340,2252,2252,858,2252,"0,000%","1,70184","25,40","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 179 Pet clinic,5,879,945,1152,1855,1855,88,1855,"0,000%","2,14500","32,02","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 146 Pet clinic,5,1030,914,1345,2464,2464,126,2464,"0,000%","2,02922","30,29","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 167 Pet clinic,5,902,1093,1361,1588,1588,165,1588,"0,000%","2,30309","34,38","0,58"
TOTAL,6000,1690,1441,3344,3948,4855,41,7580,"0,000%","663,71681","6741,09","242,84"
